title,label
Styrax huanus,newNode
Poa bracteosa,newNode
Laportea medogensis,newNode
Camellia scariosisepala,newNode
Didymocarpus medogensis,newNode
Bolbitis medogensis,newNode
Lithocarpus mianningensis,newNode
Sterculia hymenocalyx,newNode
Lysionotus metuoensis,newNode
Allantodia medogensis,newNode
Lunathyrium medogense,newNode
Saxifraga medogensis,newNode
CyclosorusmedogensisChingetS.K.Wu,newNode
Zanthoxylum motuoense,newNode
Lithocarpus obscurus,newNode
Arthromeris medogensis,newNode
拉木拉龙胆 无茎龙胆,newNode
Gentiana namlaensis,newNode
Elatostema medogense,newNode
Strobilanthes medogensis,newNode
Asplenium tenerum,newNode
Cyclobalanopsis motuoensis,newNode
Begonia hatacoa,newNode
Agapetes medogensis,newNode
Glochidion medogense,newNode
Camellia membranacea,newNode
Aconitum elliotii,newNode
Calanthe metoensis,newNode
Rubus metoensis,newNode
露丝柏 墨柏 墨西哥柏 葡萄牙柏木 速生柏 白粉柏 葡萄牙柏 葡萄牙扁柏,newNode
Cupressus lusitanica,newNode
Daphne penicillata,newNode
Swertia membranifolia,newNode
Mussaenda membranifolia,newNode
Matricaria,newNode
Matricaria recutita,newNode
麻桐树、麻络木等,newNode
Trema tomentosa (Roxb.) Hara,newNode
Gymnospermium,newNode
囊果草族,newNode
Sedum paracelatum,newNode
Lindernia procumbens,newNode
Dendrocalamus,newNode
Carex thunbergii,newNode
Fissistigma xylopetalum,newNode
Xylopia vielana,newNode
Xylopia,newNode
Acalypha acmophylla Hemsl.,newNode
Medicago arborea,newNode
木鳖藤,newNode
Momordica cochinchinensis (Lour.) Spreng.,newNode
Flemingia chappar,newNode
Carex laeta,newNode
栀子、越桃、鲜支,newNode
Anaphalis hymenolepis,newNode
Holboellia medogensis,newNode
Cocculus orbiculatus,newNode
Serratula suffruticosa,newNode
Ophiopogon xylorrhizus,newNode
Rehderodendron,newNode
Rehderodendron Hu,newNode
Polystichum medogense,newNode
阿加蕉、木桂根雷,newNode
广枙仁;广梔仁;棱果海桐;满山香;岐仁;山枙茶;山支仁;山枝;山枝菜,newNode
Pittosporum xylocarpum,newNode
木壳柯、木壳石栎,newNode
Lithocarpus xylocarpus,newNode
Euonymus xylocarpus,newNode
荷木、木艾树、何树、柯树、木和、回树、木荷柴、横柴,newNode
Schima superba Gardn. et Champ.,newNode
Rhododendron medoense,newNode
Cyclosorus medogensis,newNode
何木,newNode
Schima Reinw.,newNode
Oroxylum,newNode
Huperzia medogensis,newNode
Bulbophyllum eublepharum,newNode
Trichosanthes quinquefolia,newNode
Goosefoot Family,newNode
Suaeda dendroides,newNode
Elsholtzia SouIiex Le VI.,newNode
Machilus litseifolia,newNode
Elatostema litseifolium,newNode
Morinda litseifolia,newNode
甜茶、甜叶子树、胖椆,newNode
Lithocarpus litseifolius,newNode
木棉、荆条,newNode
Hibiscus syriacus Linn.,newNode
山黄连（四川）,newNode
Hibiscus Linn.,newNode
Helicia nilagirica,newNode
Hemsleya villosipetala,newNode
金枣、金弹、金丹,newNode
Aegle marmelos,newNode
木兰花，紫玉兰，辛夷，木笔,newNode
Rhododendron nuttallii,newNode
Magnolia,newNode
木兰属 ,newNode
槐蓝、马棘,newNode
Indigofera tinctoria,newNode
Indigofera L．,newNode
Bruguiera Lamk.,newNode
Leucothoe D. Don,newNode
Primula boreiocalliantha,newNode
Delphinium muliense,newNode
Gymnospermium microrrhynchum,newNode
Ceropegia muliensis,newNode
Tremacron urceolatum,newNode
Synotis muliensis,newNode
竹米子,newNode
Dendrocalamus strictus,newNode
Dubyaea muliensis,newNode
Corydalis muliensis,newNode
Astragalus muliensis,newNode
Kochia prostrata,newNode
Cirsium muliense,newNode
Dryopteris himachalensis,newNode
Indigofera muliensis,newNode
Abelmoschus muliensis,newNode
Anaphalis xylorhiza,newNode
Berberis muliensis,newNode
黄心树 木莲果,newNode
Manglietia fordiana Oliv.,newNode
Saussurea muliensis,newNode
Manglietia,newNode
Atraphaxis L.,newNode
栾属,newNode
马毛树、短枝木麻黄、驳骨树,newNode
Casuarina equisetifolia Forst.,newNode
Casuarina Adans,newNode
覆盆、黑刺莓、乌藨子、树莓,newNode
Rubus swinhoei Hance,newNode
Bombacaceae,newNode
Baccaurea,newNode
Onychium moupinense,newNode
叶仙人掌、虎刺,newNode
Pereskia aculeata,newNode
叶仙人掌亚科,newNode
叶仙人掌属,newNode
木姜叶暗罗,newNode
Polyalthia litseifolia,newNode
鸽石斛、木斛,newNode
Dendrobium crumenatum,newNode
Athyrium medogense,newNode
Manihot,newNode
狭叶木瓜，毛叶木瓜，木瓜海棠,newNode
Chaenomeles lagenaria(Loisel.),newNode
降头(酱头)(云南)、血地、大红花、血地胆(云南),newNode
Fallopia aubertii,newNode
何首乌属或蓼属,newNode
天蓼、藤天蓼、天蓼木、金莲枝,newNode
Actinidpolygama (Sieb. Et Zucc.) Mip.,newNode
sesbania grandiflora,newNode
通草、附支、丁翁,newNode
Lardizabalaceae R. Br. (1821),newNode
Aristolochia manshuriensis Kom.,newNode
Cyclobalanopsis litseoides,newNode
Litsea,newNode
Argyranthemum,newNode
Lysimachia navillei,newNode
草木犀，香草,newNode
Reseda odorata,newNode
Olea europaea,newNode
Olea L.,newNode
Microtropis osmanthoides,newNode
木油树、千年桐、山桐,newNode
Vernicia montana,newNode
Eupatorium tashiroi,newNode
Ephedra equisetina,newNode
Toxicodendron sylvestre (Siebold & Zucc.) Kuntze,newNode
Eleocharis equisetina,newNode
木帚子、茅铁香、石板柴（四川土名），狄氏栒子,newNode
Cotoneaster dielsianus,newNode
扁担竹,newNode
Bambusa rutila,newNode
Gomphostemma arbusculum,newNode
Callicarpa arborea,newNode
Yushania exilis,newNode
Y.exilis Yi,newNode
Pennisetum polystachion,newNode
Asyneuma japonicum,newNode
Asyneuma Griseb. et Schenk,newNode
Limonium suffruticosum,newNode
地花菜、墓头灰、箭头风、九头鸟等,newNode
Patrinia heterophylla,newNode
Aconitum phyllostegium,newNode
Anaphalis muliensis,newNode
Pedicularis moupinensis,newNode
宝兴紫堇,newNode
Corydalis flexuosa,newNode
Casuarinaceae R. Br. (1814),newNode
Solanum scabrum,newNode
茄族茄亚族,newNode
Atraphaxis frutescens,newNode
娃儿藤、老公须、白龙须。,newNode
Tylophora floribunda,newNode
Trientalis L.,newNode
Camellia septempetala,newNode
Nervilia mackinnonii,newNode
Juncus heptopotamicus,newNode
Clintonia,newNode
Blumea clarkei,newNode
Sinosenecio septilobus,newNode
Tetrastigma delavayi,newNode
七星花，婉婷花,newNode
Manihot glaziovii,newNode
多蕊木、小叶鸭脚木、汉桃叶、七叶烂、狗脚蹄、手树、七加皮、七叶藤,newNode
Tupidanthus calyptratus Hook. f. & Thoms.,newNode
木兰纲，双子叶植物纲,newNode
盘参有、血参、七爪金龙（广西）,newNode
Dioscorea esquirolii,newNode
梭椤树、梭椤子、天师栗、开心果、猴板栗,newNode
Aesculus chinensis Bunge,newNode
Aesculus,newNode
Argyranthemum frutescens (L.) Sch.-Bip,newNode
Primula septemloba,newNode
入地蜈蚣,newNode
Helminthostachys zeylanica,newNode
本科为单属的科,newNode
藤商陆、细种五爪龙、牛乳薯、千斤藤（广东），栅手、五爪薯（海南）、五爪龙、山东管（广西）,newNode
Ipomoea mauritiana,newNode
Osmanthus Lour.,newNode
Heptacodium miconioides,newNode
蜜香、青木香、五香、五木香、南木香、广木香,newNode
Rosa banksiae W.T. Aiton,newNode
水冬瓜树、水青风、桤蒿,newNode
Alnus cremastogyne Burk.,newNode
Alnus cremastogyne,newNode
赤杨属,newNode
Alnus Mill.,newNode
Corylopsis alnifolia,newNode
Elatostema alnifolium,newNode
Epimedium franchetii,newNode
Clethra,newNode
Rubus alnifoliolatus,newNode
Equisetaceae Michx. ex DC,newNode
木贼亚纲,newNode
Hibiscus coccineus (Medicus) Walt.,newNode
槭树科Acer,newNode
2-4属,newNode
腊八菜、爬山虎,newNode
Mukdenia rossii,newNode
Equisetum est a,newNode
Mukdenia,newNode
Mukdenia Koidz,newNode
Ampelopsis acerifolia,newNode
Clematis acerifolia,newNode
Ainsliaea acerifolia,newNode
Filipendula glaberrima,newNode
枫,newNode
Toxicodendron vernicifluum (Stokes) F. A. Barkl.,newNode
Lathyrus pratensis,newNode
瓜槌草（植物名实图考） 珍珠草（滇南本草） 星宿草（四川） 日本漆姑草（东北植物检索表） 腺漆姑草,newNode
Sagina japonica,newNode
繁缕族、沙生亚族,newNode
Impatiens mussoti,newNode
Comastoma muliense,newNode
Carex makinoensis,newNode
Sagina L.,newNode
Saxifraga saginoides,newNode
红木、小红木,newNode
Anacardiaceae,newNode
约60属,newNode
Meliosma rhoifolia,newNode
Toxicodendron,newNode
Anacardioideae,newNode
Trigonotis petiolaris,newNode
Oxytropis qilianshanica,newNode
祁连山黄芪,newNode
Astragalus chilienshanensis,newNode
Aconitum chilienshanicum,newNode
Kobresia macroprophylla,newNode
Juniperus przewalskii,newNode
Swertia przewalskii,newNode
山大丹，大红绣球，珊瑚球，龙船花，臭金凤，如意花，昏花，七变花等,newNode
祁州漏芦属,newNode
Zippelia Blume,newNode
野胡椒，藤子毕拨,newNode
Zippelia begoniifolia,newNode
Silene qiyunshanensis,newNode
Carex qiyunensis,newNode
Hypericum elatoides,newNode
Asarum magnificum,newNode
杜衡亚属 长花组,newNode
Strobilanthes cognatus,newNode
六月霜、九里光、野马兰头，南刘寄奴（湖北、江西），,newNode
Artemisia anomala,newNode
Delphinium candelabrum,newNode
Orchis kiraishiensis,newNode
Calligonum klementzii,newNode
Impatiens paradoxa,newNode
Ligularia paradoxa,newNode
Rhododendron ×paradoxum,newNode
乡间假糙苏(植物分类学报10卷1期),newNode
Paraphlomis pagantha,newNode
Suaeda paradoxa,newNode
Viola mirabilis,newNode
Forsythia mira,newNode
奇数鳞毛蕨、施保鳞毛蕨,newNode
Dryopteris sieboldii,newNode
Dicercolados triplinervis,newNode
Batrachium divaricatum,newNode
Dicercoclados,newNode
Cymaria dichotoma,newNode
Cymaria Benth.,newNode
Thespis divaricata,newNode
Thespis DC.,newNode
Rabdosia macrophylla,newNode
Rheum przewalskyi,newNode
Agrostis divaricatissima,newNode
岐序楼梯草,newNode
Elatostema subtrichotomum var. subtrichotomum,newNode
Boehmeria polystachya,newNode
Omphalotrix longipes,newNode
Omphalothrix,newNode
Fimbristylis squarrosa,newNode
Zigadenus Michx.,newNode
Berringtonia asiatica(L.)Kurz,newNode
Cylindrokelupha Kosterm.,newNode
Vexillabium F. Maekawa,newNode
Turritis glabra,newNode
Turritis L.,newNode
Arachniodes jijiangensis,newNode
Artemisia argyi var. Qiai,newNode
白山蓟、白背、山白蓟、白背火秆、火草疙瘩、火秆,newNode
Calliaspidia,newNode
Epipremnum,newNode
苜蓿蕉、百足藤、上树龙、爬树龙、飞天蜈蜙,newNode
Epipremnum pinnatum (Linn.) Engl.,newNode
天南星目。泽泻目,newNode
Carex chiwuana,newNode
Athyrium wangii,newNode
Salix integra,newNode
Dipsacus fullonum Linn.,newNode
Fimbristylis dipsacea,newNode
Hosta cathayana Nakai,newNode
荠菜、菱角菜,newNode
Capsella bursa-pastoris (Linn.) Medic.,newNode
Capsella bursa-pastoris,newNode
Adenophora trachelioides,newNode
Capsella Medic.,newNode
臭苏、青白苏,newNode
Mosla grosseserrata,newNode
塔花族、紫苏亚族,newNode
矮生葵花,newNode
Helianthus decapetalus Linn.,newNode
呢仔草、细叶飞扬草、细飞扬、乳汁草、小飞扬。,newNode
Euphorbia thymifolia,newNode
Terminalia myriocarpa Vaniot Huerck et Muell.-Arg.,newNode
Ligularia myriocephala,newNode
草臭黄荆（海南植物志），细三对节、细八棱马、小八棱马、小常山（云南）,newNode
Premna herbacea,newNode
Pygmaeopremna,newNode
Pygmaeopremna Merr.,newNode
蔓性千斤拔、一条根、老鼠尾、吊马墩、吊马桩、金牛尾、箭根、钉地根、土黄芩、钻地风,newNode
Flemingia philippinensis Merr. et Rolfe,newNode
千花菊艾,newNode
Flemingia Roxb.ex W.T.Ait.,newNode
Lindera communis,newNode
Stephania,newNode
Stephania Lour,newNode
金藤属,newNode
金线吊乌龟、公老鼠藤、野桃草、爆竹消、朝天药膏、合钹草、金丝荷叶、天膏药,newNode
千两金、菩萨豆、续随子、联步、滩板救,newNode
千金鹅耳枥、半拉子,newNode
Carpinus cordata,newNode
九里明、蔓黄、菀、箭草、青龙梗、木莲草、野菊花、天青红,newNode
Senecio scandens,newNode
Senecio L.,newNode
七里香，万里香，九秋香，九树香，过山香，黄金桂，青木香，月橘,newNode
Murraya paniculata (L.) Jack.,newNode
土千年健、老鸦泡、老鸦果,newNode
Vaccinium fragile Franch.,newNode
蕲艾、玉芙蓉、香菊、白艾、白香菊、蜂草、白芙蓉、海芙蓉、岩头白。,newNode
Rhododendron thymifolium,newNode
Solanum cathayanum C. Y. Wu et S. C. Huang,newNode
油桃,newNode
Prunus persica var. nectarina,newNode
Homalomena,newNode
千年见、年见,newNode
灌木,newNode
水枝柳、水柳、对叶莲,newNode
Lythrum salicaria L,newNode
Lythrum salicaria,newNode
Aleurites montana,newNode
火球花、百日红,newNode
Gomphrena globosa L.,newNode
火球,newNode
Gomphrena L.,newNode
千日红属Gomphrena,newNode
Lythrum Linn.,newNode
Artemisia chienshanica,newNode
Vicia chianshanensis,newNode
火油草、走马风,newNode
Blumea lanceolaria,newNode
Philadelphus tsianschanensis Wang et Li,newNode
籽粒苋,newNode
Amaranthus hypochondriacus,newNode
Ligularia kanaitzensis (Franch.) Hand.-Mazz.,newNode
Achillea millefolium,newNode
千张纸，毛鸦船,newNode
Oroxylum indicum (Linn.) Kurz,newNode
木蝴蝶族,newNode
号角藤亚科,newNode
旱莲木 千丈树、喜树,newNode
Camptotheca acuminate Decne.,newNode
Acroglochin Schrad.,newNode
Acroglochin persicarioides,newNode
麦参、筋骨草（云南中草药），云南繁缕,newNode
Stellaria yunnanensis Franch.,newNode
朝颜、碗公花、牵牛花、喇叭花,newNode
Pharbitis nil (Linn.)Choisy,newNode
Rhododendron polyraphidoideum,newNode
朝颜、碗公花、牵牛、喇叭花、白丑、黑丑,newNode
Pharhiris nil qianniuhua,newNode
Pharbitis,newNode
Peucedanum L.,newNode
Scutellaria chimenensis,newNode
Polystichum mayebarae,newNode
蜇人草、咬人草、蝎子草，防盗草、无情草、植物猫、咬人猫,newNode
Urtica fissa E. Pritz.,newNode
Croton urticifolius,newNode
Lindernia urticifolia,newNode
芝麻花(辽宁)、美汉花(植物分类学报8卷1期),newNode
Meehania urticifolia,newNode
Impatiens urticifolia,newNode
Scutellaria yangbiensis,newNode
Primula urticifolia,newNode
Scrophularia urticifolia,newNode
Pteracanthus urticifolius,newNode
Leonurus urticifolius,newNode
Pyrrosia nummulariifolia,newNode
Urtica L.,newNode
Fagus chienii,newNode
长方鳞始蕨，长方叶鳞始蕨，阔片鳞始蕨，钱氏林蕨,newNode
Lindsaea chienii,newNode
Selaginella nummularifolia,newNode
Erythrodes Bl.,newNode
兰,newNode
Paederia praetermissa,newNode
Paederia praetermissa C. Puff,newNode
Polystichum bifidum,newNode
野苏麻（四川冕宁）,newNode
Phlomis congesta,newNode
白羊、白茅草,newNode
Pennisetum qianningense,newNode
Aconitum chienningense,newNode
S. Z. He et Y. K. Yang,newNode
Epimedium boreali-guizhouense,newNode
Tilia kueichouensis,newNode
Fuirena rhizomatifer,newNode
Millettia gentiliana,newNode
Tephroseris pseudosonchus,newNode
Tolypanthus esquirolii,newNode
Actinodaphne kweichowensis,newNode
Ilex stewardii,newNode
Acer chingii,newNode
Machilus chienkweiensis,newNode
老虎泡、垚稔,newNode
Rubus feddei,newNode
Boehmeria zollingeriana var. blinii,newNode
Derris cavaleriei,newNode
Synotis guizhouensis,newNode
Goldfussia equitans,newNode
Phanerophlebiopsis tsiangiana,newNode
Corylopsis obovata,newNode
Phanerophlebiopsis Ching,newNode
Epimedium leptorrhizum,newNode
白口莲、黔滇木兰、黔滇木蓝,newNode
Indigofera esquirolii,newNode
Ilex qianlingshanensis,newNode
Ilex qianlingshanensis C. J,newNode
Sinosenecio guizhouensis,newNode
Photinia esquirolii,newNode
Itea quizhouensis,newNode
Distylium tsiangii,newNode
贵州报春（拉汉种子植物名称）,newNode
Primula cavaleriei,newNode
Lysimachia sciadophylla,newNode
Rhododendron qianyangense,newNode
Polystichum martinii,newNode
钓鱼竹、遵义单竹,newNode
Dendrocalamus tsiangii,newNode
Aster menelii,newNode
Hylodesmum repandum,newNode
山蚂蝗族 山蚂蝗亚族,newNode
Microlepia ampla,newNode
Microlepia ampla Ching,newNode
Ligularia cyathiceps,newNode
Elatostema crenatum,newNode
Astragalus dilutus,newNode
Pedicularis lutescens,newNode
Listera morrisonicola,newNode
Allantodia lobulosa,newNode
Arachniodes pseudo-cavalerii,newNode
Spiraea sublobata,newNode
Ranunculus lobatus,newNode
Chiritopsis lobulata,newNode
Rubia pallida,newNode
Viola schneideri,newNode
Rubia cordifolia L.,newNode
Rubiaceae Juss. (1789),newNode
世界约有450～500属，中国约有70属。,newNode
Rubia Linn,newNode
羌青、护羌使者、胡王使者、羌滑、退风使者、黑药,newNode
Aidia Lour.,newNode
山黄皮、茜草树、四川山黄皮,newNode
Aidia cochinchinensis,newNode
Notopterygium,newNode
红丝线（岭南采药录） 六角英（台湾植物志）,newNode
Hypoestes purpurea,newNode
Hypoestes cumingiana,newNode
Rhododendron magnificum,newNode
Hypoestes,newNode
枪刀药属　Hypoestes,newNode
Parietaria L.,newNode
Saussurea robusta,newNode
Rosaceae,newNode
全世界共有126属3300余种，中国共有53属1000余种。,newNode
西洋红、墙下红、爆竹红,newNode
Rose L.,newNode
I类真蔷薇分支,newNode
多花蔷薇、蔓性蔷薇、墙蘼、刺蘼、蔷蘼、刺莓苔、野蔷薇,newNode
Rosa sp.,newNode
Dicranopteris gigantea Ching,newNode
Skimmia arborescens,newNode
Microlepia gigantea,newNode
Calligonum arborescens,newNode
状花耳草，小头凉喉茶,newNode
Hedyotis capitellata Waall. ex G. Don,newNode
Salvia kiaometiensis,newNode
Impatiens lemeei,newNode
Allium chinenes G.Don.,newNode
Cardiocrinum cathayanum,newNode
Impatiens vaniotiana,newNode
Catha Forssk.,newNode
Berberis qiaojiaensis,newNode
Corydalis schweriniana,newNode
Fagopyrum　Mill,newNode
小叶丁香、雀舌花、毛丁香,newNode
Syringa pubescens,newNode
Cyanotis axillaris,newNode
Smilax stans,newNode
Amischophacelus Rao et Kammathy,newNode
Rhododendron protistum,newNode
Toricellia tiliifolia,newNode
Delphinium coleopodum,newNode
Trollius vaginatus,newNode
Toricellia DC.,newNode
Primula vaginata,newNode
Melica komarovii Luczn,newNode
寄生果,newNode
Macrosolen cochinchinensis,newNode
枫鞘花寄生,newNode
Saussurea colpodes,newNode
锦紫苏属,newNode
Coleus,newNode
Coleostephus myconis,newNode
